pct,sample_size,pollster,answer,pollscore,end_date,candidate_dummy
42,5000,Morning Consult,Trump,-0.3,2023-06-14,0
42.7,2020,Big Village,Trump,1.7,2023-06-14,0
44.8,1679,Big Village,Trump,1.7,2023-06-14,0
44,600,EPIC/MRA,Trump,-0.7,2023-06-14,0
42,5000,Morning Consult,Trump,-0.3,2023-06-13,0
39,1500,YouGov,Trump,-1.1,2023-06-13,0
41,1303,YouGov,Trump,-1.1,2023-06-13,0
43,913,Marquette Law School,Trump,-1.1,2023-06-13,0
42,5000,Morning Consult,Trump,-0.3,2023-06-12,0
43,1918,Premise,Trump,0.1,2023-06-12,0
44,1466,Premise,Trump,0.1,2023-06-12,0
44,1735,Quinnipiac,Trump,-0.5,2023-06-12,0
37,1500,Redfield & Wilton Strategies,Trump,0.4,2023-06-11,0
36,1500,Redfield & Wilton Strategies,Harris,0.4,2023-06-11,1
38,1500,Redfield & Wilton Strategies,Trump,0.4,2023-06-11,0
42,1173,Redfield & Wilton Strategies,Trump,0.4,2023-06-11,0
40,1173,Redfield & Wilton Strategies,Harris,0.4,2023-06-11,1
44,1173,Redfield & Wilton Strategies,Trump,0.4,2023-06-11,0
42,6000,Morning Consult,Trump,-0.3,2023-06-11,0
42,5000,Morning Consult,Trump,-0.3,2023-06-10,0
42,5000,Morning Consult,Trump,-0.3,2023-06-09,0
44.5,1250,Spry Strategies,Trump,0.2,2023-06-09,0
32.2,1000,Suffolk,Trump,-1,2023-06-09,0
36,773,PPP,Trump,0,2023-06-08,0
42,5000,Morning Consult,Trump,-0.3,2023-06-08,0
40,1133,UMass Amherst/YouGov,Trump,-0.4,2023-06-08,0
42,600,Cygnal,Trump,-1.1,2023-06-07,0
43,5000,Morning Consult,Trump,-0.3,2023-06-07,0
31.7,1056,Emerson,Trump,-1.1,2023-06-07,0
43,5000,Morning Consult,Trump,-0.3,2023-06-06,0
35.1,841,Gonzales Research & Media Services,Trump,0.4,2023-06-06,0
42,5000,Morning Consult,Trump,-0.3,2023-06-05,0
45,1625,Data for Progress,Trump,-1.2,2023-06-05,0
44,1625,Data for Progress,Trump,-1.2,2023-06-05,0
41,6000,Morning Consult,Trump,-0.3,2023-06-04,0
41,5000,Morning Consult,Trump,-0.3,2023-06-03,0
41,5000,Morning Consult,Trump,-0.3,2023-06-02,0
41,5000,Morning Consult,Trump,-0.3,2023-06-01,0
44,1911,Premise,Trump,0.1,2023-06-01,0
44,1496,Premise,Trump,0.1,2023-06-01,0
37,1500,Redfield & Wilton Strategies,Trump,0.4,2023-05-31,0
38,1500,Redfield & Wilton Strategies,Harris,0.4,2023-05-31,1
39,1500,Redfield & Wilton Strategies,Trump,0.4,2023-05-31,0
41,1207,Redfield & Wilton Strategies,Trump,0.4,2023-05-31,0
42,1207,Redfield & Wilton Strategies,Harris,0.4,2023-05-31,1
43,1207,Redfield & Wilton Strategies,Trump,0.4,2023-05-31,0
42,5000,Morning Consult,Trump,-0.3,2023-05-31,0
39,1500,YouGov,Trump,-1.1,2023-05-31,0
40,1313,YouGov,Trump,-1.1,2023-05-31,0
43,5000,Morning Consult,Trump,-0.3,2023-05-30,0
41,1015,YouGov,Trump,-1.1,2023-05-30,0
44,5000,Morning Consult,Trump,-0.3,2023-05-29,0
43,6000,Morning Consult,Trump,-0.3,2023-05-28,0
42.9,1000,Big Village,Trump,1.7,2023-05-28,0
45.3,853,Big Village,Trump,1.7,2023-05-28,0
43,5700,Morning Consult,Trump,-0.3,2023-05-27,0
43,5000,Morning Consult,Trump,-0.3,2023-05-26,0
43,5000,Morning Consult,Trump,-0.3,2023-05-25,0
44,1035,Echelon Insights,Trump,-0.8,2023-05-25,0
42,1035,Echelon Insights,Trump,-0.8,2023-05-25,0
48,400,McLaughlin,Trump,1.6,2023-05-24,0
41,1000,RMG Research,Trump,-0.4,2023-05-24,0
37,1000,RMG Research,Trump,-0.4,2023-05-24,0
42,5000,Morning Consult,Trump,-0.3,2023-05-24,0
47,1000,McLaughlin,Trump,1.6,2023-05-24,0
25,1062,PPIC,Trump,-0.4,2023-05-24,0
42,5000,Morning Consult,Trump,-0.3,2023-05-23,0
38,678,Roanoke College,Trump,-0.4,2023-05-23,0
41,5000,Morning Consult,Trump,-0.3,2023-05-22,0
48.8,1064,Emerson,Trump,-1.1,2023-05-22,0
46,1616,Quinnipiac,Trump,-0.5,2023-05-22,0
42,6000,Morning Consult,Trump,-0.3,2023-05-21,0
42,5000,Morning Consult,Trump,-0.3,2023-05-20,0
57,987,co/efficient,Trump,0.3,2023-05-19,0
42,5000,Morning Consult,Trump,-0.3,2023-05-19,0
47,2004,HarrisX/Harris Poll,Trump,-0.1,2023-05-18,0
39,2004,HarrisX/Harris Poll,Harris,-0.1,2023-05-18,1
50,2004,HarrisX/Harris Poll,Trump,-0.1,2023-05-18,0
42,2004,HarrisX/Harris Poll,Harris,-0.1,2023-05-18,1
41,2004,HarrisX/Harris Poll,Harris,-0.1,2023-05-18,1
44.7,2527,Cygnal,Trump,-1.1,2023-05-18,0
41,5000,Morning Consult,Trump,-0.3,2023-05-18,0
52,1010,Marquette Law School,Trump,-1.1,2023-05-18,0
52,833,Marquette Law School,Trump,-1.1,2023-05-18,0
37,1500,Redfield & Wilton Strategies,Trump,0.4,2023-05-17,0
37,1500,Redfield & Wilton Strategies,Harris,0.4,2023-05-17,1
37,1500,Redfield & Wilton Strategies,Trump,0.4,2023-05-17,0
43,1117,Redfield & Wilton Strategies,Trump,0.4,2023-05-17,0
39,1117,Redfield & Wilton Strategies,Harris,0.4,2023-05-17,1
42,1117,Redfield & Wilton Strategies,Trump,0.4,2023-05-17,0
43,500,Public Opinion Strategies,Trump,0.3,2023-05-17,0
44,500,Public Opinion Strategies,Trump,0.3,2023-05-17,0
42,5000,Morning Consult,Trump,-0.3,2023-05-17,0
42,5000,Morning Consult,Trump,-0.3,2023-05-16,0
41,1500,YouGov,Trump,-1.1,2023-05-16,0
44,1302,YouGov,Trump,-1.1,2023-05-16,0
42,5000,Morning Consult,Trump,-0.3,2023-05-15,0
43,2042,Premise,Trump,0.1,2023-05-15,0
44,1591,Premise,Trump,0.1,2023-05-15,0
36,4415,Ipsos,Trump,-0.9,2023-05-15,0
22,4415,Ipsos,Trump,-0.9,2023-05-15,0
41,6000,Morning Consult,Trump,-0.3,2023-05-14,0
33,1016,Ipsos,Trump,-0.9,2023-05-14,0
43,1122,Clarity,Trump,-0.2,2023-05-14,0
42,5000,Morning Consult,Trump,-0.3,2023-05-13,0
40,789,WPAi,Trump,-0.1,2023-05-13,0
40.8,1009,Big Village,Trump,1.7,2023-05-12,0
44.5,830,Big Village,Trump,1.7,2023-05-12,0
42,5000,Morning Consult,Trump,-0.3,2023-05-12,0
42,5000,Morning Consult,Trump,-0.3,2023-05-11,0
42,5000,Morning Consult,Trump,-0.3,2023-05-10,0
39,500,Public Opinion Strategies,Trump,0.3,2023-05-09,0
41,500,Public Opinion Strategies,Trump,0.3,2023-05-09,0
42,5000,Morning Consult,Trump,-0.3,2023-05-09,0
40,500,Public Opinion Strategies,Trump,0.3,2023-05-08,0
38,500,Public Opinion Strategies,Trump,0.3,2023-05-08,0
41,5000,Morning Consult,Trump,-0.3,2023-05-08,0
43,1060,YouGov,Trump,-1.1,2023-05-08,0
42,6000,Morning Consult,Trump,-0.3,2023-05-07,0
42,5000,Morning Consult,Trump,-0.3,2023-05-06,0
42,5000,Morning Consult,Trump,-0.3,2023-05-05,0
41,5000,Morning Consult,Trump,-0.3,2023-05-04,0
44,1250,Spry Strategies,Trump,0.2,2023-05-04,0
40,5000,Morning Consult,Trump,-0.3,2023-05-03,0
49,1006,ABC/Washington Post,Trump,-1.2,2023-05-03,0
49,900,ABC/Washington Post,Trump,-1.2,2023-05-03,0
48,1569,GQR,Trump,0.1,2023-05-03,0
40,5000,Morning Consult,Trump,-0.3,2023-05-02,0
41,1500,YouGov,Trump,-1.1,2023-05-02,0
46,1357,YouGov,Trump,-1.1,2023-05-02,0
43,1208,Change Research,Trump,0.6,2023-05-02,0
48,1050,Rasmussen,Trump,-0.5,2023-05-02,0
41,5000,Morning Consult,Trump,-0.3,2023-05-01,0
45,2044,Premise,Trump,0.1,2023-05-01,0
45,1577,Premise,Trump,0.1,2023-05-01,0
42,6000,Morning Consult,Trump,-0.3,2023-04-30,0
42,5000,Morning Consult,Trump,-0.3,2023-04-29,0
42,5000,Morning Consult,Trump,-0.3,2023-04-28,0
42,1012,Echelon Insights,Trump,-0.8,2023-04-27,0
43,500,Public Opinion Strategies,Trump,0.3,2023-04-27,0
41,5000,Morning Consult,Trump,-0.3,2023-04-27,0
47,1000,McLaughlin,Trump,1.6,2023-04-27,0
42,5000,Morning Consult,Trump,-0.3,2023-04-26,0
40,613,Noble Predictive Insights,Trump,-0.4,2023-04-26,0
41.1,1100,Emerson,Trump,-1.1,2023-04-25,0
42,5000,Morning Consult,Trump,-0.3,2023-04-25,0
40,1500,Redfield & Wilton Strategies,Trump,0.4,2023-04-24,0
36,1500,Redfield & Wilton Strategies,Harris,0.4,2023-04-24,1
41,1500,Redfield & Wilton Strategies,Trump,0.4,2023-04-24,0
44,1257,Redfield & Wilton Strategies,Trump,0.4,2023-04-24,0
39,1257,Redfield & Wilton Strategies,Harris,0.4,2023-04-24,1
45,1257,Redfield & Wilton Strategies,Trump,0.4,2023-04-24,0
42,5000,Morning Consult,Trump,-0.3,2023-04-24,0
36,1005,Ipsos,Trump,-0.9,2023-04-24,0
22,1005,Ipsos,Trump,-0.9,2023-04-24,0
42,6000,Morning Consult,Trump,-0.3,2023-04-23,0
41.9,2019,Big Village,Trump,1.7,2023-04-23,0
43.4,1619,Big Village,Trump,1.7,2023-04-23,0
37.8,2019,Big Village,Harris,1.7,2023-04-23,1
42.9,2019,Big Village,Trump,1.7,2023-04-23,0
42.7,1619,Big Village,Harris,1.7,2023-04-23,1
44.7,1619,Big Village,Trump,1.7,2023-04-23,0
37.7,2019,Big Village,Harris,1.7,2023-04-23,1
42.3,1619,Big Village,Harris,1.7,2023-04-23,1
42,502,SSRS,Trump,-0.2,2023-04-23,0
42,5000,Morning Consult,Trump,-0.3,2023-04-22,0
42,5000,Morning Consult,Trump,-0.3,2023-04-21,0
45,677,CWS Research,Trump,0.2,2023-04-21,0
45.2,2500,Cygnal,Trump,-1.1,2023-04-20,0
42,5000,Morning Consult,Trump,-0.3,2023-04-20,0
44,500,Public Opinion Strategies,Trump,0.3,2023-04-20,0
45,500,Public Opinion Strategies,Trump,0.3,2023-04-20,0
45,1845,HarrisX/Harris Poll,Trump,-0.1,2023-04-19,0
38,1845,HarrisX/Harris Poll,Harris,-0.1,2023-04-19,1
48,1845,HarrisX/Harris Poll,Trump,-0.1,2023-04-19,0
41,1845,HarrisX/Harris Poll,Harris,-0.1,2023-04-19,1
42,500,Public Opinion Strategies,Trump,0.3,2023-04-19,0
42,5000,Morning Consult,Trump,-0.3,2023-04-19,0
41,5000,Morning Consult,Trump,-0.3,2023-04-18,0
41,1500,YouGov,Trump,-1.1,2023-04-18,0
44,1316,YouGov,Trump,-1.1,2023-04-18,0
41,5000,Morning Consult,Trump,-0.3,2023-04-17,0
42,1027,YouGov,Trump,-1.1,2023-04-17,0
36,1530,YouGov,Trump,-1.1,2023-04-17,0
43,1968,Premise,Trump,0.1,2023-04-17,0
44,1485,Premise,Trump,0.1,2023-04-17,0
45,1500,Fabrizio/Impact,Trump,-0.3,2023-04-17,0
40,6000,Morning Consult,Trump,-0.3,2023-04-16,0
41,5000,Morning Consult,Trump,-0.3,2023-04-15,0
41,5000,Morning Consult,Trump,-0.3,2023-04-14,0
44,500,Public Opinion Strategies,Trump,0.3,2023-04-13,0
42,500,Public Opinion Strategies,Trump,0.3,2023-04-13,0
41,5000,Morning Consult,Trump,-0.3,2023-04-13,0
43.4,1250,Wick,Trump,0.1,2023-04-13,0
41,5000,Morning Consult,Trump,-0.3,2023-04-12,0
42,5000,Morning Consult,Trump,-0.3,2023-04-11,0
39,1500,YouGov,Trump,-1.1,2023-04-11,0
44,1322,YouGov,Trump,-1.1,2023-04-11,0
42,5000,Morning Consult,Trump,-0.3,2023-04-10,0
43,1214,Clarity,Trump,-0.2,2023-04-10,0
42,5000,Morning Consult,Trump,-0.3,2023-04-09,0
42,5000,Morning Consult,Trump,-0.3,2023-04-08,0
41,5000,Morning Consult,Trump,-0.3,2023-04-07,0
35,643,Franklin and Marshall College,Trump,-0.1,2023-04-07,0
37,1000,YouGov,Trump,-1.1,2023-04-06,0
41,5000,Morning Consult,Trump,-0.3,2023-04-06,0
42,5000,Morning Consult,Trump,-0.3,2023-04-05,0
38,1500,Redfield & Wilton Strategies,Trump,0.4,2023-04-04,0
33,1500,Redfield & Wilton Strategies,Harris,0.4,2023-04-04,1
38,1500,Redfield & Wilton Strategies,Trump,0.4,2023-04-04,0
43,1180,Redfield & Wilton Strategies,Trump,0.4,2023-04-04,0
36,1180,Redfield & Wilton Strategies,Harris,0.4,2023-04-04,1
43,1180,Redfield & Wilton Strategies,Trump,0.4,2023-04-04,0
46.4,600,Cygnal,Trump,-1.1,2023-04-04,0
42,5000,Morning Consult,Trump,-0.3,2023-04-04,0
40,1500,YouGov,Trump,-1.1,2023-04-04,0
44,1319,YouGov,Trump,-1.1,2023-04-04,0
42,5000,Morning Consult,Trump,-0.3,2023-04-03,0
42,2000,Premise,Trump,0.1,2023-04-03,0
43,1562,Premise,Trump,0.1,2023-04-03,0
47,971,Rasmussen,Trump,-0.5,2023-04-03,0
41,5000,Morning Consult,Trump,-0.3,2023-04-02,0
47,1000,McLaughlin,Trump,1.6,2023-04-01,0
41,5000,Morning Consult,Trump,-0.3,2023-04-01,0
43,729,YouGov,Trump,-1.1,2023-03-31,0
41,5000,Morning Consult,Trump,-0.3,2023-03-31,0
42,5000,Morning Consult,Trump,-0.3,2023-03-30,0
44,1007,Echelon Insights,Trump,-0.8,2023-03-29,0
42,5000,Morning Consult,Trump,-0.3,2023-03-29,0
32,1030,Ipsos,Trump,-0.9,2023-03-29,0
42,5000,Morning Consult,Trump,-0.3,2023-03-28,0
43.4,605,Cygnal,Trump,-1.1,2023-03-27,0
44.5,2550,Cygnal,Trump,-1.1,2023-03-27,0
41,5000,Morning Consult,Trump,-0.3,2023-03-27,0
46,1600,Quinnipiac,Trump,-0.5,2023-03-27,0
42,5000,Morning Consult,Trump,-0.3,2023-03-26,0
41,5000,Morning Consult,Trump,-0.3,2023-03-25,0
42,5000,Morning Consult,Trump,-0.3,2023-03-24,0
45,2905,HarrisX/Harris Poll,Trump,-0.1,2023-03-23,0
38,2905,HarrisX/Harris Poll,Harris,-0.1,2023-03-23,1
48,2905,HarrisX/Harris Poll,Trump,-0.1,2023-03-23,0
38,2905,HarrisX/Harris Poll,Harris,-0.1,2023-03-23,1
38,2905,HarrisX/Harris Poll,Harris,-0.1,2023-03-23,1
41,5000,Morning Consult,Trump,-0.3,2023-03-23,0
41,5000,Morning Consult,Trump,-0.3,2023-03-22,0
38,1004,Marquette Law School,Trump,-1.1,2023-03-22,0
38,863,Marquette Law School,Trump,-1.1,2023-03-22,0
41,5000,Morning Consult,Trump,-0.3,2023-03-21,0
47,1978,Premise,Trump,0.1,2023-03-21,0
47,1509,Premise,Trump,0.1,2023-03-21,0
40,1500,Redfield & Wilton Strategies,Trump,0.4,2023-03-20,0
36,1500,Redfield & Wilton Strategies,Harris,0.4,2023-03-20,1
41,1500,Redfield & Wilton Strategies,Trump,0.4,2023-03-20,0
44,1250,Redfield & Wilton Strategies,Trump,0.4,2023-03-20,0
37,1250,Redfield & Wilton Strategies,Harris,0.4,2023-03-20,1
45,1250,Redfield & Wilton Strategies,Trump,0.4,2023-03-20,0
41,5000,Morning Consult,Trump,-0.3,2023-03-20,0
43,1059,YouGov,Trump,-1.1,2023-03-20,0
48,1000,McLaughlin,Trump,1.6,2023-03-20,0
42,1000,McLaughlin,Harris,1.6,2023-03-20,1
48,1000,McLaughlin,Trump,1.6,2023-03-20,0
35,4410,Ipsos,Trump,-0.9,2023-03-20,0
19,4410,Ipsos,Trump,-0.9,2023-03-20,0
41,5000,Morning Consult,Trump,-0.3,2023-03-19,0
41,5000,Morning Consult,Trump,-0.3,2023-03-18,0
41,5000,Morning Consult,Trump,-0.3,2023-03-17,0
41,5000,Morning Consult,Trump,-0.3,2023-03-16,0
43.5,1153,Emerson,Trump,-1.1,2023-03-15,0
41,5000,Morning Consult,Trump,-0.3,2023-03-15,0
50,1001,Rasmussen,Trump,-0.5,2023-03-14,0
41,5000,Morning Consult,Trump,-0.3,2023-03-14,0
42,5000,Morning Consult,Trump,-0.3,2023-03-13,0
45,1635,Quinnipiac,Trump,-0.5,2023-03-13,0
42,5000,Morning Consult,Trump,-0.3,2023-03-12,0
42,5000,Morning Consult,Trump,-0.3,2023-03-11,0
41,5000,Morning Consult,Trump,-0.3,2023-03-10,0
41,5000,Morning Consult,Trump,-0.3,2023-03-09,0
42.5,1125,Wick,Trump,0.1,2023-03-09,0
40,1500,Redfield & Wilton Strategies,Trump,0.4,2023-03-08,0
44,1201,Redfield & Wilton Strategies,Trump,0.4,2023-03-08,0
41,5000,Morning Consult,Trump,-0.3,2023-03-08,0
41,5000,Morning Consult,Trump,-0.3,2023-03-07,0
44,2116,Premise,Trump,0.1,2023-03-07,0
45,1621,Premise,Trump,0.1,2023-03-07,0
50,1452,U. North Florida,Trump,-0.6,2023-03-07,0
42,5000,Morning Consult,Trump,-0.3,2023-03-06,0
43,5000,Morning Consult,Trump,-0.3,2023-03-05,0
38,1025,Emerson,Trump,-1.1,2023-03-05,0
43,5000,Morning Consult,Trump,-0.3,2023-03-04,0
42,5000,Morning Consult,Trump,-0.3,2023-03-03,0
41,5000,Morning Consult,Trump,-0.3,2023-03-02,0
41,5000,Morning Consult,Trump,-0.3,2023-03-01,0
41,5000,Morning Consult,Trump,-0.3,2023-02-28,0
41,5000,Morning Consult,Trump,-0.3,2023-02-27,0
45,2424,Cygnal,Trump,-1.1,2023-02-27,0
45,1014,YouGov,Trump,-1.1,2023-02-27,0
42,1014,YouGov,Harris,-1.1,2023-02-27,1
45,1014,YouGov,Trump,-1.1,2023-02-27,0
40,1014,YouGov,Harris,-1.1,2023-02-27,1
38,1000,YouGov,Trump,-1.1,2023-02-27,0
41,5000,Morning Consult,Trump,-0.3,2023-02-26,0
39,800,Susquehanna,Trump,-0.3,2023-02-26,0
41,800,Susquehanna,Trump,-0.3,2023-02-26,0
45.6,1060,Emerson,Trump,-1.1,2023-02-25,0
41,6000,Morning Consult,Trump,-0.3,2023-02-25,0
41,5000,Morning Consult,Trump,-0.3,2023-02-24,0
44,1023,Echelon Insights,Trump,-0.8,2023-02-23,0
41,5000,Morning Consult,Trump,-0.3,2023-02-23,0
48,1000,McLaughlin,Trump,1.6,2023-02-23,0
43,1000,McLaughlin,Harris,1.6,2023-02-23,1
48,1000,McLaughlin,Trump,1.6,2023-02-23,0
41,5000,Morning Consult,Trump,-0.3,2023-02-22,0
41,5000,Morning Consult,Trump,-0.3,2023-02-21,0
45,680,Roanoke College,Trump,-0.4,2023-02-21,0
46,590,Roanoke College,Trump,-0.4,2023-02-21,0
41,5000,Morning Consult,Trump,-0.3,2023-02-20,0
27,7512,UC Berkeley,Trump,-0.2,2023-02-20,0
29,5149,UC Berkeley,Trump,-0.2,2023-02-20,0
36,1500,Redfield & Wilton Strategies,Trump,0.4,2023-02-19,0
37,1500,Redfield & Wilton Strategies,Harris,0.4,2023-02-19,1
36,1500,Redfield & Wilton Strategies,Trump,0.4,2023-02-19,0
42,1102,Redfield & Wilton Strategies,Trump,0.4,2023-02-19,0
41,1102,Redfield & Wilton Strategies,Harris,0.4,2023-02-19,1
42,1102,Redfield & Wilton Strategies,Trump,0.4,2023-02-19,0
41,6000,Morning Consult,Trump,-0.3,2023-02-19,0
41,2000,Morning Consult,Trump,-0.3,2023-02-19,0
42,2228,Premise,Trump,0.1,2023-02-19,0
42,1717,Premise,Trump,0.1,2023-02-19,0
41,5000,Morning Consult,Trump,-0.3,2023-02-18,0
41,5000,Morning Consult,Trump,-0.3,2023-02-17,0
46,1838,HarrisX/Harris Poll,Trump,-0.1,2023-02-16,0
39,1838,HarrisX/Harris Poll,Harris,-0.1,2023-02-16,1
49,1838,HarrisX/Harris Poll,Trump,-0.1,2023-02-16,0
40,1838,HarrisX/Harris Poll,Harris,-0.1,2023-02-16,1
41,5000,Morning Consult,Trump,-0.3,2023-02-16,0
41,5000,Morning Consult,Trump,-0.3,2023-02-15,0
41,5000,Morning Consult,Trump,-0.3,2023-02-14,0
46,1429,Quinnipiac,Trump,-0.5,2023-02-14,0
41,5000,Morning Consult,Trump,-0.3,2023-02-13,0
42,944,Ipsos,Trump,-0.9,2023-02-13,0
39,914,Ipsos,Trump,-0.9,2023-02-13,0
40,1102,Ipsos,Trump,-0.9,2023-02-13,0
38,1103,Ipsos,Trump,-0.9,2023-02-13,0
41,6000,Morning Consult,Trump,-0.3,2023-02-12,0
42,900,Rasmussen,Trump,-0.5,2023-02-12,0
42,900,Rasmussen,Harris,-0.5,2023-02-12,1
45,900,Rasmussen,Trump,-0.5,2023-02-12,0
45,1056,PPP,Trump,0,2023-02-11,0
44,1056,PPP,Trump,0,2023-02-11,0
47,1056,PPP,Harris,0,2023-02-11,1
47,1056,PPP,Trump,0,2023-02-11,0
46,1056,PPP,Trump,0,2023-02-11,0
40,5000,Morning Consult,Trump,-0.3,2023-02-11,0
40,5000,Morning Consult,Trump,-0.3,2023-02-10,0
40,5000,Morning Consult,Trump,-0.3,2023-02-09,0
37,1000,OH Predictive Insights / MBQF,Trump,-0.4,2023-02-09,0
41,5000,Morning Consult,Trump,-0.3,2023-02-08,0
41,5000,Morning Consult,Trump,-0.3,2023-02-07,0
41,5000,Morning Consult,Trump,-0.3,2023-02-06,0
43,2194,Premise,Trump,0.1,2023-02-06,0
44,1655,Premise,Trump,0.1,2023-02-06,0
41,1063,YouGov,Trump,-1.1,2023-02-06,0
42,800,OH Predictive Insights / MBQF,Trump,-0.4,2023-02-06,0
40,6000,Morning Consult,Trump,-0.3,2023-02-05,0
41,5000,Morning Consult,Trump,-0.3,2023-02-04,0
41,5000,Morning Consult,Trump,-0.3,2023-02-03,0
41,5000,Morning Consult,Trump,-0.3,2023-02-02,0
41,5000,Morning Consult,Trump,-0.3,2023-02-01,0
48,895,ABC/Washington Post,Trump,-1.2,2023-02-01,0
41,5000,Morning Consult,Trump,-0.3,2023-01-31,0
40,5000,Morning Consult,Trump,-0.3,2023-01-30,0
36,1500,Redfield & Wilton Strategies,Trump,0.4,2023-01-29,0
35,1500,Redfield & Wilton Strategies,Harris,0.4,2023-01-29,1
38,1500,Redfield & Wilton Strategies,Trump,0.4,2023-01-29,0
41,1139,Redfield & Wilton Strategies,Trump,0.4,2023-01-29,0
38,1139,Redfield & Wilton Strategies,Harris,0.4,2023-01-29,1
43,1139,Redfield & Wilton Strategies,Trump,0.4,2023-01-29,0
40,6000,Morning Consult,Trump,-0.3,2023-01-29,0
40,5000,Morning Consult,Trump,-0.3,2023-01-28,0
41,5000,Morning Consult,Trump,-0.3,2023-01-27,0
39,1179,co/efficient,Trump,0.3,2023-01-26,0
40,5000,Morning Consult,Trump,-0.3,2023-01-26,0
42,1024,Echelon Insights,Trump,-0.8,2023-01-25,0
41,5000,Morning Consult,Trump,-0.3,2023-01-25,0
41,5000,Morning Consult,Trump,-0.3,2023-01-24,0
48,1000,McLaughlin,Trump,1.6,2023-01-24,0
40,1000,McLaughlin,Harris,1.6,2023-01-24,1
50,1000,McLaughlin,Trump,1.6,2023-01-24,0
41,5000,Morning Consult,Trump,-0.3,2023-01-23,0
50,2288,Premise,Trump,0.1,2023-01-23,0
48,1676,Premise,Trump,0.1,2023-01-23,0
41,6000,Morning Consult,Trump,-0.3,2023-01-22,0
43.9,1015,Emerson,Trump,-1.1,2023-01-21,0
40,5000,Morning Consult,Trump,-0.3,2023-01-21,0
43.9,2529,Cygnal,Trump,-1.1,2023-01-20,0
40,5000,Morning Consult,Trump,-0.3,2023-01-20,0
39,1000,Marquette Law School,Trump,-1.1,2023-01-20,0
40,790,Marquette Law School,Trump,-1.1,2023-01-20,0
46,2050,HarrisX/Harris Poll,Trump,-0.1,2023-01-19,0
40,2050,HarrisX/Harris Poll,Harris,-0.1,2023-01-19,1
48,2050,HarrisX/Harris Poll,Trump,-0.1,2023-01-19,0
40,2050,HarrisX/Harris Poll,Harris,-0.1,2023-01-19,1
40,5000,Morning Consult,Trump,-0.3,2023-01-19,0
36,1500,YouGov,Trump,-1.1,2023-01-17,0
42,1314,YouGov,Trump,-1.1,2023-01-17,0
35,2000,Redfield & Wilton Strategies,Trump,0.4,2023-01-16,0
36,2000,Redfield & Wilton Strategies,Harris,0.4,2023-01-16,1
36,2000,Redfield & Wilton Strategies,Trump,0.4,2023-01-16,0
41,1458,Redfield & Wilton Strategies,Trump,0.4,2023-01-16,0
39,1458,Redfield & Wilton Strategies,Harris,0.4,2023-01-16,1
42,1458,Redfield & Wilton Strategies,Trump,0.4,2023-01-16,0
40,1028,YouGov,Trump,-1.1,2023-01-16,0
40,6000,Morning Consult,Trump,-0.3,2023-01-12,0
40,5000,Morning Consult,Trump,-0.3,2023-01-11,0
40,5000,Morning Consult,Trump,-0.3,2023-01-10,0
40,5000,Morning Consult,Trump,-0.3,2023-01-09,0
41,7500,Morning Consult,Trump,-0.3,2023-01-08,0
38.3,618,Blueprint Polling,Trump,-0.3,2023-01-08,0
50,2220,Premise,Trump,0.1,2023-01-08,0
50,1642,Premise,Trump,0.1,2023-01-08,0
41,1035,WPAi,Trump,-0.1,2023-01-08,0
40,5000,Morning Consult,Trump,-0.3,2023-01-07,0
41,5000,Morning Consult,Trump,-0.3,2023-01-06,0
41,1000,RMG Research,Trump,-0.4,2023-01-05,0
40,5000,Morning Consult,Trump,-0.3,2023-01-05,0
40,5000,Morning Consult,Trump,-0.3,2023-01-04,0
40,5000,Morning Consult,Trump,-0.3,2023-01-03,0
40,8000,Morning Consult,Trump,-0.3,2023-01-02,0
40,5000,Morning Consult,Trump,-0.3,2023-01-01,0
40,5000,Morning Consult,Trump,-0.3,2022-12-31,0
40,5000,Morning Consult,Trump,-0.3,2022-12-30,0
40,5000,Morning Consult,Trump,-0.3,2022-12-29,0
45,1189,Data for Progress,Trump,-1.2,2022-12-29,0
40,5000,Morning Consult,Trump,-0.3,2022-12-28,0
40,5000,Morning Consult,Trump,-0.3,2022-12-27,0
41,5000,Morning Consult,Trump,-0.3,2022-12-26,0
40,5000,Morning Consult,Trump,-0.3,2022-12-25,0
43,26230,HarrisX,Trump,-0.1,2022-12-25,0
41,5000,Morning Consult,Trump,-0.3,2022-12-24,0
40,5000,Morning Consult,Trump,-0.3,2022-12-23,0
40,5000,Morning Consult,Trump,-0.3,2022-12-22,0
40,5000,Morning Consult,Trump,-0.3,2022-12-21,0
40,5000,Morning Consult,Trump,-0.3,2022-12-20,0
40,5000,Morning Consult,Trump,-0.3,2022-12-19,0
41,1041,YouGov,Trump,-1.1,2022-12-19,0
41,7000,Morning Consult,Trump,-0.3,2022-12-18,0
40,5000,Morning Consult,Trump,-0.3,2022-12-17,0
41,5000,Morning Consult,Trump,-0.3,2022-12-16,0
45,1851,HarrisX/Harris Poll,Trump,-0.1,2022-12-15,0
40,1851,HarrisX/Harris Poll,Harris,-0.1,2022-12-15,1
46,1851,HarrisX/Harris Poll,Trump,-0.1,2022-12-15,0
40,1851,HarrisX/Harris Poll,Harris,-0.1,2022-12-15,1
41,5000,Morning Consult,Trump,-0.3,2022-12-15,0
44,1021,Echelon Insights,Trump,-0.8,2022-12-14,0
42,1021,Echelon Insights,Trump,-0.8,2022-12-14,0
